Username,Id,Tweet,Location
mrJeffHowell,21513628,"Mask chic finally arrives in Hamilton
#COVID19nz #level4",Aotearoa
Julie22319872,1060205483200536576,Make your own #WuhanCoronaVirus mask 👇 🎥 https://t.co/kilKUwP6ke,America
_islandbeaute,172027557,And than this big donkey walking round with mask on her face and asking why people laughing🤣🤣 miss stay ya ass home if you scared,"South Caicos, Turks and Caicos Islands"
JohnHaskell55,4476341319,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,Muncie IN
ghCOVID19,1236441139487662080,@Brown85056852 Am everywhere okay 👌 put on nose mask 😷 everywhere you go cuz I can caught you one day @where we met the last time,"Accra, Ghana"
Zaddy_Clinton,2684705924,RT @ninessa_nyc: Warris all this🤣🤣🤣🤣🤣,"Abuja, Nigeria"
iamscaz,1439537838,RT @SashaPofficial: We have serious issues in this country but at the end of the day we only have ourselves to blame!,Naija
nyomgiii,904573102541201408,"RT @maithism: Moon Jin having Kook’s bunny mask, Namu Namjoon ain’t impressed https://t.co/hYT8hlvnju",21 Y/O 
Bk22Vern,3094185738,@USPS Give worker proper PPE...dust mask is not N95 approved,"East Orange, NJ"
YanaYummiey,632839255,RT @aizadfahmy: Ok we need Rizalman to come back from retirement,Malaysia
blacksnowballer,4012658952,"RT @firkey_: mainten social distancing
wear mask 
wash you hands 
eat vegetables
drink water
abuse woke people","Mumbai, India"
RuthAll42173422,1082722933489819648,@geajochi @RyanAFournier A mask won't stop a looter.,Northern California 
aberrantceramic,11819012,"Frog Mask
#ceramicart #frogart #claymask #aberrantceramics #tucsonartist #artoninstagram https://t.co/pHB9b2vETV https://t.co/JB59lBc2nM","Tucson, AZ"
RobertCaruso72,3473149949,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,"Columbia, MD"
e391615r,22718922,RT @effiedog: THIS is what I want to see. https://t.co/y0ESOtyMYR,"California, USA"
Zaddy_Clinton,2684705924,RT @Yogurl___: He was even laughing. Honestly our leaders are the problem.,"Abuja, Nigeria"
monica_sassy,1012507237594607616,RT @FairyQ15: A pair of pull ups make a handy face mask https://t.co/iejPgNW2oN,United States
NewsatTwm,563122216,"@ceribethlem @Dai_alectic Couldn't be 2 places further apart, we'll be waiting for months to get both the mask and the snood.","Cardiff, Wales"
ted_rood,820877095,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,"O Fallon, MO"
arinazkv,322765132,3D printed adapter for ventilator COVID-19 - 3D Printing Media Network https://t.co/9vHDaJofJl,Moscow
NancyFrancine2,4385353779,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,"Woodstock, NY"
baybiepea,1214094213240852481,RT @imnotgothicc: me being a face mask for my boyfriend so he doesn’t get sick 🥺👉👈 https://t.co/8NHzO5FBXS,minors dni 🔞
dianasdesk,382363871,"RT @disclosetv: How to safely re-use an N95 or FFPx mask to protect against #COVID19, according to Stanford researchers.

https://t.co/rbhK…",AZ
Ak_Yusufari,2369575971,@lieemah02 Where is my own mask,Her Kingdom
tsaweki_,2935862685,@TheCupOfKofi Eish. Dyeing my mask to match my fit then,Somewhere over the rainbow
jeri_love2uall,1497373045,DIY Covid-19 Fabric Mask (with Filter Pocket) Sewing Tutorial https://t.co/pziwzO90Er,colorado springs
dmahan77,188363258,RT @effiedog: THIS is what I want to see.,Massachusetts
julzstevens123,826043241069944834,"Majestic Pure Activated Charcoal Mask,Clear Complexion Facial Mask for Blackhead, Shrinking Pores,  
 https://t.co/Snv2YPbs0n","London, England"
TheQuitDoctor,113009112,"Majestic Pure Activated Charcoal Mask,Clear Complexion Facial Mask for Blackhead, Shrinking Pores,  
 https://t.co/AWX8GCurdQ",Uk
Duracig_UK,2965437917,"Majestic Pure Activated Charcoal Mask,Clear Complexion Facial Mask for Blackhead, Shrinking Pores,  
 https://t.co/3rWwBFz1li",UK
Stan_BostonT,3010561082,RT @FairyQ15: A pair of pull ups make a handy face mask https://t.co/iejPgNW2oN,Texas
ChocNation,196532874,RT @Fahvy2: When you work at a bank and 4 guys with mask come in but they're only robbing the place,I ♥ Music!!! 
michael_bavaro,1278125736,@morningmika Mika do you have a 😷 mask....you should wear one for protection !,"Poinciana, FL"
capo47,57038960,RT @BizTechia: Hey @tim_cook. Apple should design and build an iMask. Best quality mask in the world. Apple logistics. https://t.co/Fk64WPL…,Argentina
grannnsss,1128237980374716417,RT @youngy18: ‼ Use a face mask or scarf to keep you nose and mouth covered.,Somewhere🤸
sadbranch,451193216,RT @lostbutfine: Me sitting on your face is the only face-mask you need,"San Francisco, CA"
LifeOfBrook,1534565978,RT @fedswatching_: I’m convinced we all have it at this point,In Love With My Boyfriend 
Sportstalkcrap,369730827,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,"Grimes, IA"
PIWillia,109130515,"RT @HellBentVet: Good news
Beautiful group of Heroes 

I will take all the positive I can get https://t.co/YBDrHysVQ0",North Carolina
kaydealz,316322305,RT @bellanaija: Here’s How You Can Make Your Own Hand Sanitizer &amp; Face Mask https://t.co/iBP0wz0FM8 https://t.co/TaMRXkdUeR,+234
yomiscott_,3406004470,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,One Chair
_rookevwe,4698314623,"RT @Tobbsticks: Went to get Face mask and gloves, and I saw these https://t.co/HIWAFXiNGr",🇳🇬Somewhere on planet Earth
SHERBLIS93,109946530,But has he been washing his hands tho?,Trinidad and Tobago
_lind__say_,1028567202,a woman with a medical grade mask on her face bitched at me for not scooping her ice cream today,"Kent, OH"
ivxbel1,1010809814597840896,RT @imnotgothicc: me being a face mask for my boyfriend so he doesn’t get sick 🥺👉👈 https://t.co/8NHzO5FBXS,"Madera, CA"
MaraAnn,17444378,RT @FatQuarterShop: Jolly Jabber update: FREE Face Mask #Sewing #Tutorial with Hair Ties &amp; Size Options https://t.co/zTu94sDU9s,"Encinitas, CA"
ladyvictoria8,301055281,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,"☕️On my couch in redneck,pa🍩"
clynn561,4874297409,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,"North West, England"
a_eeisha,1248530803,RT @IkegwuonuChidi3: I wonder what qualifications is required before one is made a senator or minister or any government position,behind you
alwaysJiji,1295641172,N95 Mask Cover Tutorial | DIY &amp; DONATE To Your Local Hospital! https://t.co/i80TDyHJqw via @YouTube,my heart is in Kyoto
timmmyk,15690334,Homeless guy sitting on the sidewalk wearing a face mask. He has more sense than the entire Federal government.,Noo Yawk
JackDiSciullo,532787623,"RT @evolutionarypsy: Retweet. This needs to become the prominent message. We can come out of quarantine, but we need universal hygiene. Wea…","West Chester, PA"
villavin32,976979835699515392,@SteveUhlmann I have had problems with the mask button but just a quick close and open of the program seems to do the trick,"Wisconsin, USA"
vminfairyy,1068198972626530306,NOSNCBCJ I DID NOT JUST FUCJING SEE SOMEONE STANDING AT THE BUS STOP WEARING A ROBOTIC BUNNY MASK,20. she/her
SueEllCee,1419366470,@Michael_60 Someone needs to design a mask with a flap for that.,"The Bellarine, Victoria, Austr"
SupremoFela,1055408153528020992,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,"Lagos, Nigeria"
OgbadoU,1135323738268930048,"RT @seguntoms: Never been this confuse. @WHO @WHONigeria @NCDCgov, please how does someone who's not infected wear the mask?","Lagos, Nigeria"
leearenberg,114539727,@JoshDallas See there is a mask shortage! ❤️🙏,Planet Earth
KUOW,12137172,"With medical supplies running low, locals around Washington have stepped up to help fill the gap. 
https://t.co/6rORNYOF1L","Seattle, WA"
unclebayotics,841449772829532160,Just fast forward to 0:15 😂😂😂,Lagos 
_annnnnnna,131425269,@enzigurlie I'll wear a mask he like can't do it on his own LOL,Los Angeles
madhubani2,2201749992,RT @MontanaNels: Newt Gingrich's Question for Biden Exposes Obama Admin's Undeniable Role in N95 Mask Shortage https://t.co/tanz9nPYUu,"Davis, CA"
nearspaceman,257956897,It's a pity there isn't a virus that only targets racist c*nts,"Donegal, Ireland"
krazyproff,426057694,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,God's Hands
EmmanuelCAdigwe,182868138,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,Rwanda
YogieConnou,716327455708028928,"They said gloves and a mask would be enough to go to the supermarket..

They lied, everyone else had their clothes on.","Northampton, England"
oharveylacey,396711703,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,"Denison,TX/Yuma, AZ"
DebbieDarlinn,112727870,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,Somewhere.
martincallum16,2650887159,RT @SummerLou10: If anyone actually wants to protect themselves against the virus - it’s a FFP3 mask x,"Bristol, England"
TWoyote,1101715765349281792,RT @MMAgonewild: Can somebody throw a mask on my profile pic? Need Tony to stay safe out here,Sarcasmo Nevado
nicolenaicker3,442677423,"Mom: *Puts on mask*

*10 seconds later*

Mom: Okay, I feel like a Mortal Kombat character.","Johannesburg, South Africa"
MirRou64,4112826165,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,Syddanmark
thetrex13,2544068833,Not every day that I get to do a face mask while on the clock for work.,"Washington, DC"
Acliffe,18018958,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,"Toronto, Canada"
JonathanTheWeeb,1136794297489973254,@CeroLoad @SmilingYotsuba “No one cared about who I was until Ai put on a mask.”,I Don’t Know at this Point
PCOwen_a,177985771,"@JoesBarAndCult @hbdchick @JayMan471 Yes. In the direction of protecting others, almost any mask is better than none.","Bridgend, Wales  🇪🇺 "
papi_side,277209517,RT @thecableng: VIDEO: Laughter as senator removes face mask to sneeze https://t.co/jfwVmcoEuL via @thecableng https://t.co/O70pwYULOY,"Abuja, Nigeria"
Ohitsvintage,309693443,RT @youngy18: ‼ Use a face mask or scarf to keep you nose and mouth covered.,London
John15597078,1223622465827426305,RT @adebanjitomiwa: Silly man. Why on earth do you now have a face mask on for? Dumb fellow https://t.co/fehPbhG2iA,West Coast
KbomzKevin,620187233,@AngieSkys I have an N95 mask I wear whenever I'm in public. All my family has one each. At LEAST it's filtered,"951 in Commiefornia, USA"
retiredtotravel,297382166,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,Living in the USA
gorevidal,50453173,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,hudson valley in ny
Rated20X,2503785867,Time to mask up,GodSpeed
Cucker_T,1226888004536557569,"@Reuters @Laurie_Garrett quick, somebody punch that facemask.",Boston
HappyHappyBeans,48746550,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,Middle Of The Middle-ish
w1ndyy,24694082,GO MASK OFF FAUCI,Maryland
__TemiLADE_,1036877232411734017,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,The higher room
fccmal,814966999331782656,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,"Florida, USA"
cybsmith_flynn,276412849,Avoid the free lunch in form of nose mask,Universe
Betzygal,510629734,THIS!!!,"Gainesville, Florida"
furquis,175177976,RT @PhoebeC60438330: @funder Fauci will demonstrate the new life-saving face mask. https://t.co/uIUag9IHBG,"Eureka, IL"
LadyTitania46,822964804293951489,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,"Yeadon, PA"
mariakorolyzen2,720705081495171072,"Mask and more Mask Factory reciving orders 
500.000 u/n and up 9547093182 
Gold owls Vision Consulting 9547093182 https://t.co/AzXDfcgUNE","Weston, FL"
carolynboardman,245845620,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,"Cypress, TX"
rubylark722,830564291174608897,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,California 
zodoxohio,3187244645,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,Lagos 
SunnieDinero,210965989,@colalacayepapii The nerve 😂😂 and with a fuckin mask .,"Atlanta, GA"
Returnofsimba_,2801393677,RT @teagiselle: He’s Fucking gorgeous,The Moon
NNazierah,1250765906,RT @nblajannah: Since i guess not everyone know how to wearing mask❤️ https://t.co/11bpkfdLRz,ig;nazeerah._
Returnofsimba_,2801393677,RT @Masscellaneous: On godddd,The Moon
superfuzzbuzz,24682594,obligatory shirtless pic without my beard... ready to be fit-tested for my mask... i'm coming for ya miss corona xo https://t.co/XefQt3VwoA,"Brighton, England"
Tammyweston9,834286810406776832,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,USA
hildaamirandaa,1274405622,i might fall asleep with my face mask,dmv
Goyas_Ghost,913628522857377792,RT @bigracks: this not the first time society made us wear a mask 💯,"California, USA"
Zoedavid74,558629337,No way 😭😂✖️,"Lyon, France"
JackieZimm,15279106,Are you wearing a mask to your infusion center?,Michigan
lauraherseIf,997500493927714816,"At some point I'm going to tell them I went peeing in my own bathroom and they'll be like ""did you have the mask on""",Italy
arinazkv,322765132,3D printed adapter to turn snorkeling mask into a non-invasive ventilator https://t.co/9vHDaJofJl,Moscow
m_i_k_231,1110439172,"Dn't, Have Any Below.,
&amp;, As, - In.! , Dn't, Knw -
0f Any.! .¡ ¡ ! 👯 ❗ ‼❕〽","Minnesota, USA"
nikasnook,2263157618,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,American Resistance
AJMithen,1070542021,"@eld2_0 A good back, sackn’crack will clear that right up. No mask required cos they’re for cowards",Australia
FasinaAbiodun,884443566667386880,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,"Ifako, Nigeria"
smzombie_34,764401362,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,"Eugene, OR"
jersey7girl,1942384808,RT @PhoebeC60438330: @funder Fauci will demonstrate the new life-saving face mask. https://t.co/uIUag9IHBG,"New Jersey, USA"
MI_Investments,395288618,"RT @MeowyMc: Dr. Fauci unveils a mask that could save millions of lives! 
#NotDying4WallStreet #Fauci #TrumpLiesAmericansDie https://t.co/a…","San Francisco, CA"
SoraJr_,705487848,RT @imnotgothicc: me being a face mask for my boyfriend so he doesn’t get sick 🥺👉👈 https://t.co/8NHzO5FBXS,Florida
horchatamamas,1116176275561803776,SERIOUS INQUIRIES ONLY,"Denver, CO"
goldmartin,133468201,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,N.Ireland
addisonxrae,1166148833832816645,RT @HENTAISIAH: i need a facemask :/,𝐰𝐚𝐬𝐡 𝐲𝗼𝐮𝐫 𝐡𝐚𝐧𝐝𝐬❤︎
Potscottage,95727634,RT @youngy18: ‼ Use a face mask or scarf to keep you nose and mouth covered.,Norwich
LMRokes,559718461,"RT @NorthBayNews: Santa Rosa nurses rally over mask shortages, hospital policies on safety gear https://t.co/BsvcrcrdbA https://t.co/7bbvKZ…","California, United States"
GWHospital,481281538,We cannot thank you and your neighbors enough! We are all in this together!,"Washington, DC"
rhandziiii,989150573390856193,RT @imnotgothicc: me being a face mask for my boyfriend so he doesn’t get sick 🥺👉👈 https://t.co/8NHzO5FBXS,in a casket
